<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.15	07:00:00	135.884	135.957	135.836	135.921	1168	0	5
2020.09.15	08:00:00	135.922	136.004	135.833	135.891	1587	0	4
2020.09.15	09:00:00	135.889	136.083	135.827	135.962	2672	0	0
2020.09.15	10:00:00	135.964	136.198	135.792	136.145	3757	0	3
2020.09.15	11:00:00	136.145	136.419	136.139	136.260	3650	0	2
2020.09.15	12:00:00	136.270	136.408	136.264	136.320	2965	0	3
2020.09.15	13:00:00	136.320	136.433	136.107	136.358	2701	0	1
2020.09.15	14:00:00	136.358	136.416	136.195	136.255	3453	0	2
2020.09.15	15:00:00	136.251	136.258	135.786	135.833	3851	0	0
2020.09.15	16:00:00	135.833	135.913	135.576	135.786	4107	0	1
2020.09.15	17:00:00	135.786	135.839	135.504	135.565	5313	0	0
2020.09.15	18:00:00	135.560	135.740	135.467	135.730	2978	0	1
2020.09.15	19:00:00	135.730	135.969	135.665	135.957	1806	0	1
2020.09.15	20:00:00	135.957	136.099	135.909	136.019	1810	0	2
2020.09.15	21:00:00	136.019	136.033	135.856	136.019	1289	0	3
2020.09.15	22:00:00	136.019	136.019	135.804	135.871	1546	0	3
2020.09.15	23:00:00	135.869	135.937	135.857	135.885	792	0	8
2020.09.16	00:00:00	135.884	135.884	135.781	135.855	636	0	34
2020.09.16	01:00:00	135.835	135.890	135.822	135.865	970	0	3
2020.09.16	02:00:00	135.865	135.866	135.678	135.786	743	0	2
2020.09.16	03:00:00	135.786	135.786	135.551	135.722	2628	0	2
2020.09.16	04:00:00	135.724	135.912	135.609	135.889	2588	0	4
2020.09.16	05:00:00	135.893	135.958	135.796	135.849	1630	0	4
2020.09.16	06:00:00	135.849	135.913	135.810	135.825	1207	0	5
2020.09.16	07:00:00	135.824	135.853	135.711	135.798	1155	0	6
2020.09.16	08:00:00	135.796	135.843	135.703	135.815	1276	0	1
2020.09.16	09:00:00	135.810	135.925	135.773	135.840	2102	0	3
2020.09.16	10:00:00	135.840	135.877	135.612	135.712	2720	0	3
2020.09.16	11:00:00	135.714	135.828	135.580	135.808	3256	0	2
2020.09.16	12:00:00	135.808	136.247	135.750	136.235	3039	0	0
2020.09.16	13:00:00	136.235	136.239	135.990	136.179	3435	0	1
2020.09.16	14:00:00	136.179	136.414	136.128	136.393	2935	0	1
2020.09.16	15:00:00	136.394	136.465	136.021	136.135	4539	0	3
2020.09.16	16:00:00	136.138	136.265	135.929	136.007	4612	0	2
2020.09.16	17:00:00	136.006	136.344	135.990	136.313	6748	0	0
2020.09.16	18:00:00	136.316	136.366	136.144	136.203	3718	0	4
2020.09.16	19:00:00	136.203	136.300	136.131	136.142	1845	0	5
2020.09.16	20:00:00	136.144	136.259	136.109	136.156	2805	0	1
2020.09.16	21:00:00	136.156	136.297	135.977	135.992	9107	0	3
2020.09.16	22:00:00	135.992	136.139	135.896	136.094	5931	0	2
2020.09.16	23:00:00	136.091	136.167	136.042	136.083	1978	0	6
2020.09.17	00:00:00	136.090	136.111	135.943	136.054	819	0	18
2020.09.17	01:00:00	136.054	136.211	136.026	136.192	1030	0	1
2020.09.17	02:00:00	136.188	136.192	136.097	136.159	1015	0	4
2020.09.17	03:00:00	136.159	136.163	135.732	135.885	3689	0	1
2020.09.17	04:00:00	135.881	135.995	135.749	135.769	3832	0	2
2020.09.17	05:00:00	135.764	135.831	135.710	135.772	2451	0	1
2020.09.17	06:00:00	135.772	135.800	135.528	135.657	2607	0	2
2020.09.17	07:00:00	135.657	135.800	135.603	135.793	1322	0	3
2020.09.17	08:00:00	135.793	135.895	135.728	135.844	1909	0	4
2020.09.17	09:00:00	135.834	135.924	135.625	135.885	4610	0	2
2020.09.17	10:00:00	135.887	135.888	135.566	135.617	5488	0	3
2020.09.17	11:00:00	135.617	135.754	135.578	135.740	4146	0	4
2020.09.17	12:00:00	135.738	135.949	135.721	135.925	4056	0	2
2020.09.17	13:00:00	135.924	135.958	135.672	135.690	3378	0	0
2020.09.17	14:00:00	135.690	135.922	134.739	134.886	6391	0	0
2020.09.17	15:00:00	134.886	134.886	134.563	134.649	4382	0	1
2020.09.17	16:00:00	134.648	135.258	134.607	135.162	5186	0	1
2020.09.17	17:00:00	135.160	135.986	135.094	135.566	5821	0	0
2020.09.17	18:00:00	135.568	135.844	135.555	135.706	3582	0	2
2020.09.17	19:00:00	135.706	135.774	135.584	135.627	2715	0	2
2020.09.17	20:00:00	135.624	135.706	135.569	135.635	1560	0	3
2020.09.17	21:00:00	135.638	135.769	135.593	135.684	2017	0	1
2020.09.17	22:00:00	135.680	135.819	135.675	135.787	1656	0	5
2020.09.17	23:00:00	135.783	136.010	135.745	135.864	1382	0	1
2020.09.18	00:00:00	135.865	135.922	135.713	135.823	2548	0	5
2020.09.18	01:00:00	135.850	135.907	135.798	135.903	975	0	2
2020.09.18	02:00:00	135.903	135.942	135.830	135.841	849	0	0
2020.09.18	03:00:00	135.841	136.155	135.840	135.952	3134	0	1
2020.09.18	04:00:00	135.954	136.028	135.752	135.767	2710	0	1
2020.09.18	05:00:00	135.767	135.801	135.675	135.710	1891	0	1
2020.09.18	06:00:00	135.710	135.840	135.708	135.830	1285	0	1
2020.09.18	07:00:00	135.830	135.846	135.752	135.815	1211	0	2
2020.09.18	08:00:00	135.815	135.885	135.758	135.883	1264	0	1
2020.09.18	09:00:00	135.883	135.995	135.751	135.786	2537	0	1
2020.09.18	10:00:00	135.797	135.913	135.577	135.621	4073	0	0
2020.09.18	11:00:00	135.621	135.828	135.569	135.670	3161	0	1
2020.09.18	12:00:00	135.670	135.722	135.319	135.377	3073	0	2
2020.09.18	13:00:00	135.377	135.570	135.355	135.440	3073	0	2
2020.09.18	14:00:00	135.443	135.641	135.303	135.384	3209	0	2
2020.09.18	15:00:00	135.384	135.476	135.160	135.370	3370	0	2
2020.09.18	16:00:00	135.371	135.421	135.043	135.140	4417	0	1
2020.09.18	17:00:00	135.134	135.306	135.003	135.200	5385	0	2
2020.09.18	18:00:00	135.200	135.277	135.099	135.238	3418	0	1
2020.09.18	19:00:00	135.238	135.290	135.133	135.180	2496	0	1
2020.09.18	20:00:00	135.179	135.180	134.951	135.130	2950	0	1
2020.09.18	21:00:00	135.131	135.209	135.036	135.137	2533	0	7
2020.09.18	22:00:00	135.135	135.269	135.074	135.159	1827	0	5
2020.09.18	23:00:00	135.151	135.201	135.064	135.119	962	0	1
2020.09.21	00:00:00	135.056	135.244	135.008	135.166	607	0	57
2020.09.21	01:00:00	135.166	135.240	135.065	135.126	1343	0	15
2020.09.21	02:00:00	135.133	135.222	135.104	135.183	1013	0	4
2020.09.21	03:00:00	135.183	135.330	135.172	135.290	1533	0	1
2020.09.21	04:00:00	135.290	135.322	135.111	135.117	1809	0	2
2020.09.21	05:00:00	135.117	135.216	135.111	135.139	1432	0	6
2020.09.21	06:00:00	135.139	135.165	135.091	135.125	1622	0	1
2020.09.21	07:00:00	135.125	135.197	135.115	135.126	956	0	3
2020.09.21	08:00:00	135.127	135.172	135.083	135.117	1229	0	6
2020.09.21	09:00:00	135.112	135.229	135.004	135.185	2649	0	3
2020.09.21	10:00:00	135.184	135.223	134.325	134.381	5806	0	0
2020.09.21	11:00:00	134.381	134.402	133.533	133.725	5807	0	1
2020.09.21	12:00:00	133.725	134.083	133.596	133.845	4490	0	2
2020.09.21	13:00:00	133.844	133.889	133.660	133.788	3715	0	0
2020.09.21	14:00:00	133.785	133.984	133.674	133.943	3516	0	6
2020.09.21	15:00:00	133.944	133.986	133.726	133.799	4352	0	2
2020.09.21	16:00:00	133.799	134.544	133.658	134.112	7553	0	2
2020.09.21	17:00:00	134.112	134.112	133.673	133.718	6467	0	0
2020.09.21	18:00:00	133.722	134.000	133.720	133.945	4358	0	3
2020.09.21	19:00:00	133.946	134.069	133.912	133.959	2886	0	0
2020.09.21	20:00:00	133.956	134.126	133.822	134.018	2672	0	5
2020.09.21	21:00:00	134.018	134.116	133.991	134.075	2005	0	4
2020.09.21	22:00:00	134.075	134.222	134.056	134.206	2701	0	2
2020.09.21	23:00:00	134.205	134.214	134.096	134.103	1102	0	8
2020.09.22	00:00:00	134.109	134.173	133.996	134.074	694	0	44
2020.09.22	01:00:00	134.074	134.177	134.073	134.141	712	0	8
2020.09.22	02:00:00	134.142	134.242	134.122	134.188	797	0	1
2020.09.22	03:00:00	134.188	134.274	134.080	134.137	2187	0	3
2020.09.22	04:00:00	134.137	134.141	133.773	133.869	2788	0	1
2020.09.22	05:00:00	133.869	133.979	133.790	133.940	1509	0	3
2020.09.22	06:00:00	133.942	134.092	133.898	134.023	1321	0	2
2020.09.22	07:00:00	134.023	134.030	133.945	134.027	970	0	10
2020.09.22	08:00:00	134.025	134.027	133.761	133.780	1351	0	3
2020.09.22	09:00:00	133.787	133.850	133.693	133.750	3662	0	4
2020.09.22	10:00:00	133.746	133.827	133.028	133.522	6313	0	2
2020.09.22	11:00:00	133.522	134.308	133.487	134.071	5598	0	1
2020.09.22	12:00:00	134.073	134.090	133.607	133.700	3219	0	0
2020.09.22	13:00:00	133.698	134.345	133.688	134.287	4190	0	2
2020.09.22	14:00:00	134.287	134.383	133.762	133.860	4041	0	0
2020.09.22	15:00:00	133.861	134.070	133.668	133.810	5294	0	2
2020.09.22	16:00:00	133.809	134.053	133.717	133.734	5920	0	5
2020.09.22	17:00:00	133.733	133.952	133.534	133.538	6360	0	1
2020.09.22	18:00:00	133.539	133.809	133.429	133.665	5253	0	0
2020.09.22	19:00:00	133.666	133.761	133.510	133.602	3034	0	3
2020.09.22	20:00:00	133.602	133.669	133.549	133.603	1911	0	4
2020.09.22	21:00:00	133.601	133.718	133.598	133.614	1600	0	7
2020.09.22	22:00:00	133.613	133.743	133.593	133.667	1620	0	3
2020.09.22	23:00:00	133.667	133.696	133.559	133.566	904	0	7
2020.09.23	00:00:00	133.563	133.640	133.471	133.613	5252	0	16
2020.09.23	01:00:00	133.613	133.746	133.539	133.642	1142	0	7
2020.09.23	02:00:00	133.642	133.869	133.635	133.859	1233	0	3
2020.09.23	03:00:00	133.859	133.916	133.696	133.708	3451	0	1
2020.09.23	04:00:00	133.708	133.923	133.687	133.888	2890	0	1
2020.09.23	05:00:00	133.888	133.904	133.608	133.679	2347	0	1
2020.09.23	06:00:00	133.679	133.769	133.639	133.729	1684	0	6
2020.09.23	07:00:00	133.728	133.728	133.597	133.617	1386	0	1
2020.09.23	08:00:00	133.617	133.787	133.599	133.742	1525	0	2
2020.09.23	09:00:00	133.733	133.737	133.279	133.481	3861	0	0
2020.09.23	10:00:00	133.481	133.508	133.137	133.262	5322	0	2
2020.09.23	11:00:00	133.272	133.503	133.134	133.491	4173	0	4
2020.09.23	12:00:00	133.491	133.776	133.429	133.706	4317	0	0
2020.09.23	13:00:00	133.706	133.734	133.468	133.597	2873	0	4
2020.09.23	14:00:00	133.597	133.817	133.589	133.772	3403	0	2
2020.09.23	15:00:00	133.771	134.103	133.684	134.015	5127	0	2
2020.09.23	16:00:00	134.015	134.220	133.890	134.037	5753	0	2
2020.09.23	17:00:00	134.036	134.469	133.846	134.384	6457	0	1
2020.09.23	18:00:00	134.383	134.528	134.231	134.341	4937	0	0
2020.09.23	19:00:00	134.340	134.617	134.301	134.480	3374	0	2
2020.09.23	20:00:00	134.479	134.491	134.243	134.285	2619	0	2
2020.09.23	21:00:00	134.284	134.284	134.025	134.032	3237	0	2
2020.09.23	22:00:00	134.034	134.142	133.983	134.023	3868	0	4
2020.09.23	23:00:00	134.024	134.096	133.973	134.067	1269	0	5
2020.09.24	00:00:00	134.084	134.097	133.887	134.004	615	0	19
2020.09.24	01:00:00	133.984	134.099	133.983	134.035	796	0	3
2020.09.24	02:00:00	134.035	134.086	133.861	133.885	1992	0	2
2020.09.24	03:00:00	133.886	134.232	133.874	134.185	3651	0	0
2020.09.24	04:00:00	134.185	134.300	134.074	134.161	3134	0	3
2020.09.24	05:00:00	134.156	134.223	134.020	134.061	2521	0	5
2020.09.24	06:00:00	134.063	134.090	134.016	134.050	1631	0	1
2020.09.24	07:00:00	134.050	134.079	133.897	133.915	1794	0	3
2020.09.24	08:00:00	133.913	133.964	133.800	133.810	2693	0	5
2020.09.24	09:00:00	133.809	133.912	133.619	133.689	3648	0	5
2020.09.24	10:00:00	133.680	134.091	133.604	134.052	5650	0	0
2020.09.24	11:00:00	134.050	134.296	133.892	134.170	4518	0	3
2020.09.24	12:00:00	134.170	134.296	134.057	134.269	3901	0	2
2020.09.24	13:00:00	134.269	134.663	134.264	134.517	4369	0	1
2020.09.24	14:00:00	134.517	134.551	134.178	134.350	4250	0	1
2020.09.24	15:00:00	134.349	134.631	134.209	134.474	6169	0	1
2020.09.24	16:00:00	134.474	134.588	134.307	134.387	6745	0	3
2020.09.24	17:00:00	134.388	134.443	134.034	134.106	7316	0	0
2020.09.24	18:00:00	134.106	134.331	134.043	134.271	4901	0	2
2020.09.24	19:00:00	134.272	134.487	134.250	134.482	3621	0	0
2020.09.24	20:00:00	134.481	134.619	134.477	134.517	3407	0	2
2020.09.24	21:00:00	134.517	134.546	134.298	134.301	2751	0	3
2020.09.24	22:00:00	134.299	134.402	134.223	134.350	3275	0	4
2020.09.24	23:00:00	134.350	134.376	134.231	134.255	1222	0	6
2020.09.25	00:00:00	134.345	134.384	134.155	134.365	565	0	27
2020.09.25	01:00:00	134.363	134.429	134.347	134.383	1081	0	8
2020.09.25	02:00:00	134.384	134.509	134.351	134.491	1197	0	2
2020.09.25	03:00:00	134.491	134.610	134.475	134.558	2533	0	1
2020.09.25	04:00:00	134.558	134.596	134.487	134.513	2460	0	4
2020.09.25	05:00:00	134.513	134.591	134.460	134.503	1669	0	4
2020.09.25	06:00:00	134.503	134.559	134.332	134.375	1352	0	3
2020.09.25	07:00:00	134.374	134.479	134.364	134.463	1120	0	7
2020.09.25	08:00:00	134.461	134.468	134.335	134.353	1886	0	1
2020.09.25	09:00:00	134.358	134.513	134.316	134.463	3490	0	0
2020.09.25	10:00:00	134.456	134.823	134.348	134.726	5577	0	1
2020.09.25	11:00:00	134.725	134.777	134.572	134.585	3787	0	2
2020.09.25	12:00:00	134.585	134.603	134.180	134.229	4537	0	3
2020.09.25	13:00:00	134.229	134.231	133.969	134.026	3842	0	1
2020.09.25	14:00:00	134.026	134.434	133.827	134.385	4447	0	2
2020.09.25	15:00:00	134.389	134.502	134.265	134.385	3877	0	1
2020.09.25	16:00:00	134.385	134.386	134.149	134.270	5066	0	1
2020.09.25	17:00:00	134.272	134.359	134.072	134.213	6304	0	1
2020.09.25	18:00:00	134.213	134.240	134.046	134.154	3955	0	2
2020.09.25	19:00:00	134.154	134.262	134.042	134.156	2714	0	3
2020.09.25	20:00:00	134.156	134.295	134.100	134.287	1990	0	1
2020.09.25	21:00:00	134.287	134.506	134.287	134.413	1987	0	1
2020.09.25	22:00:00	134.416	134.614	134.416	134.614	2268	0	1
2020.09.25	23:00:00	134.614	134.641	134.478	134.497	1662	0	1
2020.09.28	00:00:00	134.622	134.887	134.569	134.785	405	0	40
2020.09.28	01:00:00	134.830	134.851	134.640	134.685	1246	0	5
2020.09.28	02:00:00	134.685	134.797	134.665	134.763	758	0	1
2020.09.28	03:00:00	134.763	134.782	134.359	134.394	3231	0	0
2020.09.28	04:00:00	134.394	134.698	134.394	134.613	2305	0	1
2020.09.28	05:00:00	134.613	134.643	134.421	134.477	1871	0	0
2020.09.28	06:00:00	134.477	134.556	134.467	134.552	1010	0	6
2020.09.28	07:00:00	134.552	134.575	134.446	134.452	1183	0	4
2020.09.28	08:00:00	134.451	134.541	134.385	134.468	1345	0	1
2020.09.28	09:00:00	134.468	134.692	134.398	134.677	2819	0	3
2020.09.28	10:00:00	134.677	134.865	134.526	134.803	4416	0	1
2020.09.28	11:00:00	134.803	135.291	134.729	135.088	4790	0	0
2020.09.28	12:00:00	135.088	135.448	135.044	135.347	4133	0	1
2020.09.28	13:00:00	135.349	136.001	135.337	135.894	3881	0	1
2020.09.28	14:00:00	135.891	136.224	135.831	135.999	3899	0	1
2020.09.28	15:00:00	136.003	136.029	135.620	135.743	5108	0	1
2020.09.28	16:00:00	135.744	135.957	135.655	135.777	5012	0	1
2020.09.28	17:00:00	135.780	135.905	135.563	135.619	5230	0	1
2020.09.28	18:00:00	135.619	135.808	135.609	135.726	3830	0	1
2020.09.28	19:00:00	135.726	135.726	135.488	135.662	2355	0	1
2020.09.28	20:00:00	135.658	135.668	135.511	135.579	1806	0	4
2020.09.28	21:00:00	135.576	135.614	135.396	135.403	1700	0	2
2020.09.28	22:00:00	135.405	135.482	135.343	135.358	2625	0	5
2020.09.28	23:00:00	135.359	135.438	135.332	135.335	1686	0	2
2020.09.29	00:00:00	135.343	135.483	135.343	135.439	770	0	28
2020.09.29	01:00:00	135.439	135.583	135.397	135.583	692	0	3
2020.09.29	02:00:00	135.583	135.818	135.455	135.741	1374	0	1
2020.09.29	03:00:00	135.741	135.742	135.558	135.607	2446	0	0
2020.09.29	04:00:00	135.603	135.673	135.450	135.454	2111	0	1
2020.09.29	05:00:00	135.454	135.538	135.446	135.506	1571	0	1
2020.09.29	06:00:00	135.507	135.629	135.470	135.627	1234	0	0
2020.09.29	07:00:00	135.629	135.742	135.580	135.741	1248	0	1
2020.09.29	08:00:00	135.739	135.801	135.627	135.770	1559	0	1
2020.09.29	09:00:00	135.768	135.946	135.718	135.855	3585	0	1
2020.09.29	10:00:00	135.848	136.000	135.631	135.984	4763	0	1
2020.09.29	11:00:00	135.984	136.132	135.826	136.109	4187	0	1
2020.09.29	12:00:00	136.104	136.141	135.770	135.797	4303	0	1
2020.09.29	13:00:00	135.797	135.921	135.659	135.821	3434	0	1
2020.09.29	14:00:00	135.815	135.977	135.718	135.879	3940	0	1
2020.09.29	15:00:00	135.877	135.966	135.781	135.816	3935	0	0
2020.09.29	16:00:00	135.818	135.853	135.604	135.705	5049	0	1
2020.09.29	17:00:00	135.710	136.252	135.501	135.699	7235	0	0
2020.09.29	18:00:00	135.700	135.860	135.554	135.759	5466	0	1
2020.09.29	19:00:00	135.758	135.866	135.526	135.807	3306	0	6
2020.09.29	20:00:00	135.806	135.876	135.666	135.841	2767	0	2
2020.09.29	21:00:00	135.839	135.918	135.813	135.917	2418	0	1
2020.09.29	22:00:00	135.917	135.994	135.787	135.802	2841	0	1
2020.09.29	23:00:00	135.806	135.877	135.787	135.838	1406	0	5
2020.09.30	00:00:00	135.838	135.876	135.724	135.828	535	0	57
2020.09.30	01:00:00	135.828	135.921	135.780	135.907	790	0	5
2020.09.30	02:00:00	135.912	135.965	135.890	135.944	892	0	5
2020.09.30	03:00:00	135.944	136.033	135.883	135.935	2369	0	4
2020.09.30	04:00:00	135.935	136.010	135.857	135.975	2151	0	4
2020.09.30	05:00:00	135.974	136.058	135.751	135.771	2294	0	1
2020.09.30	06:00:00	135.773	135.773	135.544	135.561	3306	0	1
2020.09.30	07:00:00	135.563	135.620	135.437	135.466	2798	0	1
2020.09.30	08:00:00	135.464	135.540	135.379	135.401	2516	0	3
2020.09.30	09:00:00	135.401	135.572	135.176	135.562	3878	0	1
2020.09.30	10:00:00	135.562	135.680	135.268	135.352	5137	0	1
2020.09.30	11:00:00	135.357	135.655	135.269	135.448	4710	0	0
2020.09.30	12:00:00	135.447	135.629	135.398	135.611	4033	0	1
2020.09.30	13:00:00	135.613	135.848	135.440	135.617	4097	0	1
2020.09.30	14:00:00	135.616	135.775	135.565	135.602	3889	0	1
2020.09.30	15:00:00	135.601	135.877	135.472	135.750	4770	0	1
2020.09.30	16:00:00	135.753	135.954	135.646	135.898	6146	0	2
2020.09.30	17:00:00	135.897	136.539	135.878	136.425	8835	0	0
2020.09.30	18:00:00	136.424	136.488	136.222	136.403	6411	0	1
2020.09.30	19:00:00	136.403	136.452	136.099	136.241	4083	0	6
2020.09.30	20:00:00	136.241	136.250	136.136	136.185	3052	0	2
2020.09.30	21:00:00	136.184	136.289	136.052	136.060	4424	0	0
2020.09.30	22:00:00	136.063	136.226	136.049	136.113	4868	0	5
2020.09.30	23:00:00	136.113	136.282	136.055	136.186	1990	0	7
2020.10.01	00:00:00	136.240	136.308	136.158	136.160	652	0	56
2020.10.01	01:00:00	136.160	136.286	136.135	136.252	1282	0	5
2020.10.01	02:00:00	136.255	136.290	136.159	136.197	1166	0	3
2020.10.01	03:00:00	136.197	136.348	136.192	136.252	2000	0	4
2020.10.01	04:00:00	136.252	136.514	136.249	136.475	2160	0	1
2020.10.01	05:00:00	136.475	136.532	136.417	136.431	1306	0	5
2020.10.01	06:00:00	136.431	136.484	136.376	136.416	1211	0	0
2020.10.01	07:00:00	136.416	136.447	136.389	136.413	1330	0	9
2020.10.01	08:00:00	136.413	136.590	136.407	136.555	1813	0	2
2020.10.01	09:00:00	136.553	136.634	136.501	136.512	3488	0	4
2020.10.01	10:00:00	136.512	136.579	135.846	136.034	5984	0	1
2020.10.01	11:00:00	136.033	136.082	135.356	135.414	6429	0	0
2020.10.01	12:00:00	135.414	135.700	135.373	135.621	5251	0	1
2020.10.01	13:00:00	135.621	135.680	135.428	135.526	4061	0	1
2020.10.01	14:00:00	135.525	136.867	135.462	136.739	9009	0	1
2020.10.01	15:00:00	136.739	137.008	136.556	136.722	6206	0	2
2020.10.01	16:00:00	136.717	136.833	135.991	136.025	7601	0	1
2020.10.01	17:00:00	136.032	136.293	135.843	135.948	6836	0	3
2020.10.01	18:00:00	135.945	136.199	135.825	136.137	5759	0	1
2020.10.01	19:00:00	136.136	136.141	135.937	136.094	3443	0	2
2020.10.01	20:00:00	136.094	136.151	135.913	135.943	2253	0	3
2020.10.01	21:00:00	135.942	136.100	135.912	136.080	3561	0	6
2020.10.01	22:00:00	136.080	136.109	135.948	136.011	2612	0	7
2020.10.01	23:00:00	136.012	136.086	135.973	135.973	1045	0	7
2020.10.02	00:00:00	136.034	136.057	135.867	135.937	1354	0	91
2020.10.02	01:00:00	135.965	136.063	135.837	136.039	911	0	2
2020.10.02	02:00:00	136.039	136.045	135.979	135.999	1115	0	4
2020.10.02	03:00:00	135.999	136.065	135.845	135.897	2227	0	1
2020.10.02	04:00:00	135.897	135.990	135.862	135.926	1720	0	4
2020.10.02	05:00:00	135.926	135.941	135.780	135.845	1689	0	7
2020.10.02	06:00:00	135.843	135.905	135.810	135.881	1507	0	12
2020.10.02	07:00:00	135.881	135.909	135.502	135.557	1854	0	0
2020.10.02	08:00:00	135.558	135.563	135.076	135.241	6539	0	1
2020.10.02	09:00:00	135.237	135.564	135.044	135.303	6063	0	1
2020.10.02	10:00:00	135.302	136.102	135.197	135.829	7333	0	0
2020.10.02	11:00:00	135.829	136.254	135.604	136.181	5873	0	0
2020.10.02	12:00:00	136.178	136.269	135.747	135.786	4892	0	0
2020.10.02	13:00:00	135.785	135.908	135.685	135.856	4236	0	1
2020.10.02	14:00:00	135.855	136.182	135.724	136.085	4733	0	3
2020.10.02	15:00:00	136.085	136.249	135.944	136.007	6037	0	2
2020.10.02	16:00:00	136.007	136.218	135.633	136.071	7518	0	3
2020.10.02	17:00:00	136.072	136.388	136.044	136.236	6798	0	2
2020.10.02	18:00:00	136.235	136.381	136.138	136.197	5287	0	1
2020.10.02	19:00:00	136.196	136.382	136.110	136.254	4440	0	1
2020.10.02	20:00:00	136.254	136.360	136.191	136.282	3116	0	4
2020.10.02	21:00:00	136.282	136.339	136.231	136.302	2507	0	9
2020.10.02	22:00:00	136.295	136.328	136.204	136.294	2876	0	9
2020.10.02	23:00:00	136.294	136.378	136.260	136.262	1587	0	6
2020.10.05	00:00:00	136.043	136.364	135.983	136.244	587	0	74
2020.10.05	01:00:00	136.244	136.480	136.174	136.427	2072	0	12
2020.10.05	02:00:00	136.429	136.511	136.370	136.414	2543	0	8
2020.10.05	03:00:00	136.414	136.729	136.402	136.612	3025	0	2
2020.10.05	04:00:00	136.612	136.647	136.522	136.596	2389	0	5
2020.10.05	05:00:00	136.596	136.671	136.570	136.645	1795	0	5
2020.10.05	06:00:00	136.646	136.666	136.517	136.540	1105	0	3
2020.10.05	07:00:00	136.532	136.594	136.510	136.569	1592	0	7
2020.10.05	08:00:00	136.569	136.591	136.526	136.548	1544	0	8
2020.10.05	09:00:00	136.549	136.571	136.363	136.410	2693	0	1
2020.10.05	10:00:00	136.410	136.641	136.223	136.559	4499	0	2
2020.10.05	11:00:00	136.558	136.994	136.508	136.824	4211	0	0
2020.10.05	12:00:00	136.823	136.940	136.735	136.787	3595	0	4
2020.10.05	13:00:00	136.786	136.893	136.597	136.778	3113	0	2
2020.10.05	14:00:00	136.778	136.867	136.648	136.792	3852	0	3
2020.10.05	15:00:00	136.798	136.950	136.696	136.889	4002	0	1
2020.10.05	16:00:00	136.894	137.130	136.889	136.918	5059	0	1
2020.10.05	17:00:00	136.918	137.138	136.918	137.050	5617	0	2
2020.10.05	18:00:00	137.051	137.173	136.992	137.098	3816	0	6
2020.10.05	19:00:00	137.099	137.340	137.068	137.257	2718	0	8
2020.10.05	20:00:00	137.256	137.333	137.122	137.142	2330	0	7
2020.10.05	21:00:00	137.143	137.213	137.119	137.130	2051	0	10
